ticket_id,customer_id,created_at,channel,priority,issue_category,ticket_text,sentiment,first_response_hours,resolution_hours,resolved
204755,C102218,2024-11-01T19:16,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.28,5.37,15.04,0
204756,C102221,2024-06-28T05:18,Chat,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.37,0.17,17.97,1
204757,C102221,2024-04-04T19:08,Phone,Medium,product_usability,Search results are not clearly sorted.,-0.53,2.36,3.5,1
204758,C102222,2024-02-09T06:21,Email,Medium,billing_admin,Our discount was not applied to this renewal.,-0.3,4.18,7.61,1
204759,C102222,2024-12-15T17:40,Phone,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.4,6.91,12.34,1
204760,C102223,2024-12-04T07:36,In-App,High,billing_admin,We were charged for extra users we don't have.,-0.13,2.82,9.48,1
204761,C102223,2024-09-27T10:13,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,0.32,1.11,5.6,0
204762,C102224,2024-01-31T10:02,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.06,3.44,36.09,1
204763,C102224,2024-12-07T01:48,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.08,0.12,6.22,1
204764,C102225,2024-10-17T08:18,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,0.14,5.97,12.62,1
204765,C102226,2024-06-25T14:37,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.14,16.39,17.72,1
204766,C102227,2024-10-18T14:44,Email,High,billing_admin,We were charged for extra users we don't have.,-0.23,0.79,1.77,1
204767,C102227,2024-10-07T02:54,Phone,Medium,billing_admin,We were charged for extra users we don't have.,0.55,2.31,2.62,1
204768,C102227,2024-12-12T00:48,Chat,High,product_performance,Dashboard loads very slowly during peak hours.,0.0,10.58,19.55,1
204769,C102227,2024-06-01T03:21,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.4,1.46,7.72,1
204770,C102228,2024-02-09T13:46,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.28,0.57,4.64,1
204771,C102228,2024-10-19T17:46,In-App,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.51,1.96,3.71,1
204772,C102228,2024-12-17T15:42,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.32,1.06,5.77,1
204773,C102228,2024-12-01T09:44,Chat,Urgent,product_usability,The new dashboard is confusing for my staff.,-0.11,2.24,9.57,1
204774,C102228,2024-12-16T18:33,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.03,5.04,5.04,1
204775,C102229,2024-06-25T00:41,Phone,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.12,1.32,13.46,0
204776,C102229,2024-08-12T15:21,Phone,Low,billing_admin,I need to change our billing email and can't find the option.,0.04,0.75,1.53,1
204777,C102229,2024-06-23T17:27,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.14,1.32,4.61,1
204778,C102230,2024-11-08T14:07,Phone,Urgent,product_usability,Bulk upload flow is not intuitive.,-0.14,2.07,17.57,1
204779,C102232,2024-12-03T01:55,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,0.01,3.5,5.3,1
204780,C102232,2024-09-14T23:11,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,-0.26,3.13,13.21,1
204781,C102232,2024-08-21T20:26,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.43,0.19,1.46,1
204782,C102233,2024-05-29T23:26,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.17,4.28,9.17,1
204783,C102234,2024-12-05T16:22,Chat,Low,product_usability,Bulk upload flow is not intuitive.,0.09,10.11,17.49,1
204784,C102236,2024-11-26T02:54,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.18,0.47,9.44,1
204785,C102236,2024-10-01T02:51,Chat,Low,billing_admin,Our discount was not applied to this renewal.,0.32,0.19,12.92,1
204786,C102236,2024-10-13T04:58,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.38,2.1,2.53,1
204787,C102236,2024-09-28T01:57,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.03,0.13,4.29,1
204788,C102236,2024-09-19T01:12,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,0.08,1.42,19.28,1
204789,C102237,2024-08-03T06:40,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.09,0.62,4.25,1
204790,C102239,2024-12-29T07:06,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.16,1.1,4.1,1
204791,C102239,2024-10-30T07:23,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.07,1.06,12.15,1
204792,C102239,2024-08-09T22:53,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.26,17.87,46.31,1
204793,C102239,2024-07-26T14:19,Phone,High,product_usability,It's hard to find where to update product SKUs.,0.35,9.79,16.22,1
204794,C102240,2024-05-15T13:11,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,0.36,2.8,7.52,1
204795,C102241,2024-01-10T12:28,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,0.14,0.65,3.94,1
204796,C102241,2024-10-30T08:50,In-App,Urgent,billing_admin,VAT appears to be calculated incorrectly.,-0.04,4.83,10.31,0
204797,C102241,2024-10-29T21:18,Chat,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.1,4.06,8.68,1
204798,C102241,2024-05-24T18:22,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.35,0.67,5.23,1
204799,C102241,2024-12-26T00:48,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.02,0.23,6.51,1
204800,C102242,2024-02-22T17:30,Phone,Low,billing_admin,VAT appears to be calculated incorrectly.,-0.09,6.24,8.38,1
204801,C102242,2024-02-17T15:26,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,0.26,0.1,3.32,1
204802,C102243,2024-08-25T11:12,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.54,0.52,3.33,1
204803,C102243,2024-11-18T06:41,Chat,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.77,1.73,2.15,1
204804,C102244,2024-07-20T20:45,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.2,1.79,29.82,1
204805,C102244,2024-07-20T13:23,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.01,0.99,4.84,1
204806,C102244,2024-10-17T23:18,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.13,1.61,4.3,1
204807,C102244,2024-08-26T11:15,Phone,Urgent,sales_expectation,We expected multi-warehouse support out of the box.,-0.18,2.29,4.71,1
204808,C102245,2024-05-21T13:27,Email,Medium,product_usability,The new dashboard is confusing for my staff.,-0.04,4.32,5.19,1
204809,C102247,2024-05-18T08:29,Email,High,product_performance,Dashboard loads very slowly during peak hours.,0.41,1.39,3.4,1
204810,C102247,2024-10-21T01:47,Chat,High,product_performance,Dashboard loads very slowly during peak hours.,-0.2,0.1,2.29,1
204811,C102247,2024-09-19T02:05,In-App,High,sales_expectation,We expected multi-warehouse support out of the box.,-0.16,2.86,7.38,1
204812,C102247,2024-05-22T17:06,Phone,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.19,8.47,10.9,1
204813,C102249,2024-06-21T12:27,Email,Medium,billing_admin,Our discount was not applied to this renewal.,-0.56,6.01,16.07,1
204814,C102252,2024-02-08T14:27,Email,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.4,3.94,8.68,1
204815,C102252,2024-11-17T21:00,Phone,High,billing_admin,VAT appears to be calculated incorrectly.,0.15,0.21,2.24,1
204816,C102253,2024-11-16T21:41,In-App,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.09,4.8,23.28,0
204817,C102253,2024-12-02T23:23,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.09,10.63,12.47,1
204818,C102254,2024-09-15T00:33,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.03,11.64,18.22,1
204819,C102254,2024-05-20T22:14,Email,High,product_usability,The new dashboard is confusing for my staff.,0.35,0.57,17.41,1
204820,C102254,2024-08-30T13:58,Phone,High,product_usability,Search results are not clearly sorted.,-0.06,0.99,2.64,1
204821,C102254,2024-10-28T15:43,Chat,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.32,5.19,10.12,0
204822,C102254,2024-07-06T04:04,Phone,Low,billing_admin,I need to change our billing email and can't find the option.,-0.17,1.19,4.34,1
204823,C102254,2024-08-16T02:34,In-App,Medium,product_performance,Inventory sync takes too long to complete.,-0.28,0.95,2.89,1
204824,C102255,2024-10-06T09:28,Chat,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.51,4.18,11.97,1
204825,C102256,2024-06-23T14:46,Phone,Low,product_performance,The reporting page keeps timing out.,-0.12,12.0,33.54,0
204826,C102256,2024-12-12T09:52,Chat,Low,billing_admin,Our discount was not applied to this renewal.,0.03,13.66,15.17,1
204827,C102256,2024-04-25T09:06,Email,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.13,1.28,14.09,1
204828,C102257,2024-09-18T16:30,Chat,High,product_usability,The new dashboard is confusing for my staff.,0.11,0.27,11.66,1
204829,C102257,2024-10-25T13:19,In-App,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.46,3.86,16.73,1
204830,C102258,2024-12-23T02:13,Phone,Low,product_performance,Inventory sync takes too long to complete.,0.16,5.42,6.75,0
204831,C102258,2024-05-08T04:22,Phone,Low,product_usability,It's hard to find where to update product SKUs.,0.33,18.38,47.91,1
204832,C102259,2024-03-27T17:52,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.06,1.78,2.54,1
204833,C102260,2024-09-10T22:07,In-App,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.57,6.33,13.61,1
204834,C102260,2024-09-13T19:51,Email,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.02,0.1,3.46,1
204835,C102260,2024-07-26T05:35,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.75,2.06,2.68,0
204836,C102261,2024-03-17T14:22,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.13,4.36,12.47,1
204837,C102262,2024-04-12T18:14,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,0.08,0.55,2.01,1
204838,C102262,2024-07-16T23:03,Chat,Urgent,product_performance,Dashboard loads very slowly during peak hours.,-0.11,1.1,15.71,1
204839,C102262,2024-03-19T12:12,Phone,Low,product_performance,The reporting page keeps timing out.,-0.14,1.9,6.66,1
204840,C102263,2024-08-19T05:06,Phone,Medium,product_usability,Bulk upload flow is not intuitive.,-0.1,2.13,8.3,1
204841,C102263,2024-06-11T18:47,Email,Low,product_usability,It's hard to find where to update product SKUs.,-0.52,0.32,9.52,1
204842,C102263,2024-11-04T15:57,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.24,1.53,3.64,1
204843,C102263,2024-12-12T23:25,Email,Low,product_performance,The reporting page keeps timing out.,-0.22,0.24,4.06,1
204844,C102264,2024-12-10T20:22,Phone,Low,product_performance,The reporting page keeps timing out.,0.46,7.97,35.01,1
204845,C102264,2024-06-28T10:14,Email,Low,product_performance,Dashboard loads very slowly during peak hours.,-0.3,3.12,15.16,1
204846,C102264,2024-08-25T00:28,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.52,2.73,10.66,1
204847,C102267,2024-11-23T19:56,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.2,3.66,9.02,0
204848,C102268,2024-11-05T10:29,In-App,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.2,1.88,2.65,1
204849,C102268,2024-11-03T23:51,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,0.11,10.12,19.25,1
204850,C102268,2024-11-04T17:47,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.24,6.04,14.01,1
204851,C102269,2024-11-13T13:39,Phone,Medium,product_performance,Inventory sync takes too long to complete.,0.27,0.34,0.34,1
204852,C102269,2024-04-20T09:43,Email,High,product_performance,Mobile app crashes when I try to view inventory levels.,-0.37,0.22,9.25,0
204853,C102269,2024-08-21T13:06,In-App,Urgent,product_performance,Dashboard loads very slowly during peak hours.,-0.28,9.91,13.63,1
204854,C102270,2024-08-15T00:03,Chat,Low,billing_admin,We were charged for extra users we don't have.,0.35,6.55,8.94,1
204855,C102270,2024-08-30T23:07,In-App,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.3,0.44,0.81,1
204856,C102270,2024-07-25T04:43,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.13,6.99,9.07,1
204857,C102271,2024-03-28T20:25,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,0.05,5.62,11.02,1
204858,C102271,2024-12-05T04:01,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.41,9.37,9.44,1
204859,C102272,2024-09-10T23:00,Email,Medium,billing_admin,We were charged for extra users we don't have.,0.08,2.79,9.46,1
204860,C102273,2024-12-22T21:51,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.39,0.87,11.33,1
204861,C102273,2024-11-22T01:45,Chat,Low,product_usability,Search results are not clearly sorted.,0.06,1.11,11.69,1
204862,C102275,2024-12-12T20:42,In-App,High,product_performance,Dashboard loads very slowly during peak hours.,-0.25,3.99,22.49,1
204863,C102275,2024-11-28T19:31,Chat,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.08,2.53,17.1,1
204864,C102275,2024-07-29T03:09,Phone,Low,product_usability,Search results are not clearly sorted.,0.02,2.66,14.5,1
204865,C102275,2024-11-12T22:51,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.09,3.23,11.11,1
204866,C102275,2024-12-16T20:33,In-App,Low,product_performance,Inventory sync takes too long to complete.,0.02,0.1,20.0,1
204867,C102276,2024-02-08T09:35,Email,Low,billing_admin,We were charged for extra users we don't have.,-0.8,5.0,9.71,0
204868,C102276,2024-09-12T00:26,Phone,High,product_usability,Bulk upload flow is not intuitive.,-0.46,0.1,24.28,1
204869,C102276,2024-09-27T14:51,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,-0.33,0.38,6.19,1
204870,C102277,2024-11-22T22:37,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.21,1.93,8.61,1
204871,C102278,2024-10-05T13:25,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.14,14.72,24.2,1
204872,C102278,2024-11-13T10:40,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.56,0.78,20.64,0
204873,C102278,2024-09-13T16:35,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.03,19.91,24.9,1
204874,C102279,2024-04-23T11:27,Chat,Low,billing_admin,VAT appears to be calculated incorrectly.,-0.09,30.18,32.32,1
204875,C102279,2024-10-04T13:41,Chat,High,billing_admin,We were charged for extra users we don't have.,-0.13,10.59,36.67,1
204876,C102281,2024-11-29T02:06,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,0.35,5.69,9.01,1
204877,C102281,2024-12-03T15:53,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.21,11.79,51.93,0
204878,C102281,2024-08-31T18:39,Email,Medium,billing_admin,We were charged for extra users we don't have.,-0.17,2.26,4.33,1
204879,C102281,2024-11-21T10:07,Phone,High,product_performance,Inventory sync takes too long to complete.,0.39,0.1,0.58,1
204880,C102281,2024-08-26T17:10,Phone,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.68,1.09,6.23,1
204881,C102285,2024-11-20T14:51,Email,Urgent,product_performance,The reporting page keeps timing out.,0.09,5.8,10.28,1
204882,C102286,2024-05-25T14:08,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,0.13,3.47,31.18,0
204883,C102287,2024-04-15T15:13,Email,High,product_performance,Mobile app crashes when I try to view inventory levels.,-0.26,0.12,15.98,1
